PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,H2-10 bar (mol/kg)
10.76073,11.59623,2143.86,0.71456,6.86E-07,50,23.33333333,13.33333333,13.33333333,0,0,0,0.668400762
9.81755,10.98491,2441.37,0.7157,7.33E-07,45.71428571,31.42857143,11.42857143,11.42857143,0,0,0,0.715287311
9.94497,11.67961,2681.79,0.71262,6.93E-07,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,0.675553409
8.18752,12.50038,3722.94,0.73246,9.13E-07,62.20472441,37.79527559,0,0,0,0,0,0.87091409
8.5269,9.42834,4480.79,0.752,9.00E-07,54.28571429,45.71428571,0,0,0,0,0,0.882022852
7.50984,8.65016,3262.29,0.70254,7.17E-07,55.2238806,23.88059701,8.955223881,0,0,8.955223881,2.985074627,0.684973109
5.78784,8.06772,3449.68,0.7021,7.23E-07,55.2238806,23.88059701,8.955223881,0,0,8.955223881,2.985074627,0.695218475
5.96288,7.91141,1929.91,0.65862,5.38E-07,55.2238806,23.88059701,8.955223881,0,0,8.955223881,2.985074627,0.511764744
40.1859,43.69954,9405.2,0.9776,9.24E-06,61.82572614,33.19502075,4.979253112,0,0,0,0,8.896623882
12.87722,13.90675,4737.71,0.82558,1.27E-06,58.08383234,37.1257485,4.790419162,0,0,0,0,1.248493938
7.47996,16.74197,2941.38,0.74862,7.87E-07,44,32,8,16,0,0,0,0.752033576
4.36151,4.91874,1266.91,0.54418,6.19E-07,52.38095238,42.85714286,0,4.761904762,0,0,0,0.569293709
7.46002,8.21479,3216.7,0.71064,7.11E-07,44,40,0,16,0,0,0,0.69542746
7.82636,17.30199,3260.31,0.72496,7.95E-07,45.45454545,54.54545455,0,0,0,0,0,0.748212131
7.85157,9.45276,2751.76,0.69156,6.76E-07,48.38709677,38.70967742,6.451612903,6.451612903,0,0,0,0.646219425
5.05378,9.11265,3055.65,0.67718,7.12E-07,48.38709677,38.70967742,6.451612903,6.451612903,0,0,0,0.671678509
4.13003,14.93698,3116.61,0.71906,7.60E-07,48.38709677,38.70967742,6.451612903,6.451612903,0,0,0,0.717246785
6.58409,8.80173,1588.48,0.64194,5.52E-07,48.38709677,38.70967742,6.451612903,6.451612903,0,0,0,0.527445121
4.00316,12.57662,2482.3,0.67368,6.15E-07,45.94594595,43.24324324,5.405405405,5.405405405,0,0,0,0.576655011
19.61297,20.15849,3614.12,0.76632,1.04E-06,52,40,8,0,0,0,0,1.009840632
8.75582,15.91755,3908.86,0.76794,1.04E-06,52,40,8,0,0,0,0,0.99467275
12.80027,13.57085,3908.74,0.75326,1.00E-06,52,40,8,0,0,0,0,0.977356991
6.41014,10.00866,3712.48,0.707,8.55E-07,50,42.85714286,7.142857143,0,0,0,0,0.811538315
15.59321,17.76543,3091.46,0.77398,1.01E-06,50,42.85714286,7.142857143,0,0,0,0,0.982350512
7.60765,13.51188,3515.57,0.74476,9.60E-07,50,42.85714286,7.142857143,0,0,0,0,0.907276225
6.4881,11.26883,3208,0.70684,9.20E-07,54.83870968,38.70967742,6.451612903,0,0,0,0,0.861996339
11.0155,11.21313,1685.29,0.63476,5.87E-07,54.83870968,38.70967742,6.451612903,0,0,0,0,0.571854226
10.22352,25.014,3414.01,0.77082,1.01E-06,48.38709677,45.16129032,6.451612903,0,0,0,0,0.984253598
7.34802,13.5883,3238.41,0.7234,8.76E-07,48.38709677,45.16129032,6.451612903,0,0,0,0,0.825875341
9.25644,14.21999,3348.31,0.74952,9.69E-07,50,38.46153846,7.692307692,3.846153846,0,0,0,0.920031151
8.12104,8.57815,3939.66,0.71366,8.53E-07,48.14814815,51.85185185,0,0,0,0,0,0.833715186
5.87514,11.96895,3719.9,0.72906,8.60E-07,46.66666667,43.33333333,10,0,0,0,0,0.809548228
10.84631,11.41892,2759.93,0.69604,6.90E-07,46.66666667,43.33333333,10,0,0,0,0,0.668830814
4.49895,10.89223,3039.24,0.69182,8.33E-07,48.57142857,45.71428571,5.714285714,0,0,0,0,0.775229503
13.69768,18.05331,3182.26,0.76388,9.30E-07,48.27586207,41.37931034,6.896551724,3.448275862,0,0,0,0.915675462
5.96193,12.54348,3679.23,0.7306,8.83E-07,48.27586207,41.37931034,6.896551724,3.448275862,0,0,0,0.833774731
5.95542,8.81578,2966.9,0.68332,6.91E-07,45.94594595,48.64864865,5.405405405,0,0,0,0,0.663588072
5.20981,11.36136,2658.56,0.6796,7.55E-07,45.94594595,48.64864865,5.405405405,0,0,0,0,0.698757071
6.68701,12.22133,2927.05,0.71066,7.90E-07,48.27586207,34.48275862,6.896551724,10.34482759,0,0,0,0.733936037
4.67233,16.62946,3600.1,0.74114,8.87E-07,50,30.76923077,15.38461538,0,0,0,3.846153846,0.841418479
9.64039,10.75487,3183.74,0.71624,8.52E-07,50,30.76923077,15.38461538,0,0,0,3.846153846,0.823757667
4.93417,13.84437,2507.41,0.6918,7.26E-07,46.875,37.5,12.5,0,0,0,3.125,0.678194665
9.40009,15.56447,3073.92,0.74536,9.33E-07,50,38.46153846,7.692307692,3.846153846,0,0,0,0.889155012
5.96633,8.49045,2820.63,0.68584,5.94E-07,44,32,8,16,0,0,0,0.579657406
6.21842,8.13181,2677.8,0.6748,5.74E-07,42.85714286,42.85714286,7.142857143,7.142857143,0,0,0,0.554399192
8.47661,14.59031,3530.98,0.75194,1.03E-06,52,40,8,0,0,0,0,0.979986197
6.2687,15.40727,4039.59,0.77018,9.39E-07,45.83333333,41.66666667,8.333333333,4.166666667,0,0,0,0.894238364
4.62269,8.54613,2080.68,0.64764,6.39E-07,45.83333333,25,12.5,0,0,12.5,4.166666667,0.614869437
7.60298,7.95858,1625.01,0.64494,4.74E-07,45.83333333,25,12.5,0,0,12.5,4.166666667,0.45473949
7.07492,7.86497,1867.2,0.65058,5.75E-07,45.83333333,25,12.5,0,0,12.5,4.166666667,0.548176111
15.54233,15.61889,1799.43,0.70082,5.02E-07,45.83333333,25,12.5,0,0,12.5,4.166666667,0.487060027
4.80646,5.20781,1102.38,0.53444,5.37E-07,46.42857143,42.85714286,10.71428571,0,0,0,0,0.503773279
3.97567,11.05654,600.345,0.54894,5.67E-07,46.15384615,46.15384615,7.692307692,0,0,0,0,0.534209052
6.0573,6.79042,1337.85,0.54276,7.26E-07,58.62068966,41.37931034,0,0,0,0,0,0.680382189
4.81288,5.17042,1245.24,0.5284,6.69E-07,51.61290323,48.38709677,0,0,0,0,0,0.622286264
4.23814,11.28256,710.102,0.55156,6.54E-07,50,50,0,0,0,0,0,0.61943117
5.2586,8.11495,3189.27,0.65836,9.12E-07,58.62068966,41.37931034,0,0,0,0,0,0.859629378
23.33372,47.2052,4076.41,0.90438,2.14E-06,46.42857143,42.85714286,10.71428571,0,0,0,0,2.073259103
25.5135,45.52384,4126.61,0.90748,2.28E-06,46.42857143,42.85714286,10.71428571,0,0,0,0,2.194141603
25.45331,48.10777,3815.28,0.902,2.27E-06,53.57142857,39.28571429,7.142857143,0,0,0,0,2.186387053
33.84634,34.29551,2885.43,0.81722,1.14E-06,41.46341463,48.7804878,9.756097561,0,0,0,0,1.109861462
8.20754,12.64995,3698.12,0.73276,9.12E-07,61.41732283,37.79527559,0,0,0.787401575,0,0,0.875462178
10.03723,10.99941,5038.8,0.78012,1.05E-06,53.93258427,40.4494382,4.494382022,0,1.123595506,0,0,1.028750337
10.0721,10.96081,4917.35,0.77214,1.03E-06,55.91397849,43.01075269,0,0,1.075268817,0,0,1.006002409
8.50107,9.62091,4341.86,0.7503,8.78E-07,53.33333333,45.71428571,0,0,0.952380952,0,0,0.862271671
9.91269,12.97904,4166.73,0.80196,1.06E-06,59.01639344,26.2295082,13.1147541,0,1.639344262,0,0,1.03736364
6.88759,7.97158,2959.03,0.70518,7.25E-07,59.01639344,26.2295082,13.1147541,0,1.639344262,0,0,0.702490515
7.28721,8.37773,4166.97,0.73982,9.74E-07,59.01639344,39.3442623,0,0,1.639344262,0,0,0.946178048
10.24901,11.4866,5212.84,0.81408,1.27E-06,56.60377358,30.18867925,11.32075472,0,1.886792453,0,0,1.20521612
5.60738,7.07852,3098.27,0.67826,8.61E-07,56.60377358,30.18867925,11.32075472,0,1.886792453,0,0,0.82393338
4.69448,5.85827,2219.41,0.6518,7.77E-07,57.44680851,34.04255319,6.382978723,0,2.127659574,0,0,0.738243588
25.4606,26.14526,3124.2,0.77902,1.02E-06,46.15384615,46.15384615,7.692307692,0,0,0,0,1.002580564
23.97788,24.81233,2992.37,0.81406,1.17E-06,46.15384615,46.15384615,7.692307692,0,0,0,0,1.125095014
11.07617,11.66892,3042.36,0.74974,8.88E-07,46.15384615,46.15384615,7.692307692,0,0,0,0,0.865584506
23.30211,24.72169,3031.77,0.77656,9.80E-07,46.15384615,46.15384615,7.692307692,0,0,0,0,0.926497888
24.30023,25.07398,5516.8,0.86148,1.57E-06,52.94117647,35.29411765,11.76470588,0,0,0,0,1.496014259
24.52612,25.22759,3241.11,0.84076,1.30E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,1.239744475
11.25773,12.5807,3526.75,0.7881,1.03E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,1.007219633
18.34878,20.58721,4012.11,0.82264,1.22E-06,52.38095238,28.57142857,19.04761905,0,0,0,0,1.162193654
11.63411,13.31803,3067.25,0.75962,9.35E-07,52.38095238,28.57142857,19.04761905,0,0,0,0,0.905735236
11.86753,14.90756,4367.16,0.78778,1.05E-06,52.38095238,28.57142857,19.04761905,0,0,0,0,1.023189773
25.52911,27.16435,2859.65,0.78024,9.93E-07,52.38095238,28.57142857,19.04761905,0,0,0,0,0.952019003
9.5899,12.67314,4278.47,0.76552,9.86E-07,52.38095238,28.57142857,19.04761905,0,0,0,0,0.960906707
12.45589,14.73703,2482.32,0.75646,9.35E-07,58.33333333,25,16.66666667,0,0,0,0,0.899235986
15.57197,16.16443,2643.16,0.77194,9.51E-07,50,33.33333333,16.66666667,0,0,0,0,0.92643434
15.40991,16.04641,4589.66,0.81512,1.20E-06,50,40,10,0,0,0,0,1.180767665
11.26263,12.46354,4662.18,0.7941,1.10E-06,50,40,10,0,0,0,0,1.06901252
22.09794,23.95449,3108.68,0.77834,1.00E-06,47.82608696,30.43478261,21.73913043,0,0,0,0,0.980226178
10.34297,11.17586,3360.39,0.7418,8.83E-07,47.82608696,30.43478261,21.73913043,0,0,0,0,0.856469724
14.67949,16.147,3296.06,0.77676,9.37E-07,47.82608696,30.43478261,21.73913043,0,0,0,0,0.915553008
25.50358,26.59264,2648.13,0.76302,9.26E-07,47.82608696,30.43478261,21.73913043,0,0,0,0,0.873978505
9.56301,12.66174,3743.41,0.74868,8.79E-07,47.82608696,30.43478261,21.73913043,0,0,0,0,0.860541534
14.07484,15.56554,3064.1,0.77736,9.19E-07,50,27.27272727,18.18181818,4.545454545,0,0,0,0.900390594
23.08957,24.74222,2778.26,0.7669,9.43E-07,50,27.27272727,18.18181818,4.545454545,0,0,0,0.890275281
18.16509,20.42979,2685.67,0.77452,9.43E-07,46.66666667,40,13.33333333,0,0,0,0,0.892243428
10.31044,12.64183,2446.52,0.70106,7.14E-07,46.66666667,40,13.33333333,0,0,0,0,0.704773454
22.91376,24.58636,2274.12,0.80246,9.84E-07,50,18.18181818,18.18181818,13.63636364,0,0,0,0.93062202
14.00613,15.77419,2347.88,0.7646,8.45E-07,50,18.18181818,18.18181818,13.63636364,0,0,0,0.821872175
11.15038,11.82294,2426.05,0.73756,7.61E-07,50,18.18181818,18.18181818,13.63636364,0,0,0,0.734969836
15.44514,16.47033,3100.73,0.79804,1.04E-06,52.63157895,21.05263158,21.05263158,5.263157895,0,0,0,1.017424044
15.31815,15.85684,4608.39,0.82114,1.15E-06,44.44444444,33.33333333,22.22222222,0,0,0,0,1.131007624
15.10511,15.75318,5481.24,0.81588,1.19E-06,50,40,10,0,0,0,0,1.173520173
12.71724,15.57332,3158.24,0.76816,8.50E-07,40,40,16,4,0,0,0,0.832246123
9.71222,11.67857,3090.68,0.74322,7.74E-07,40,40,16,4,0,0,0,0.75495207
15.41928,16.42274,3346.88,0.80624,1.08E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,1.056807407
14.7076,15.86297,5279.93,0.81542,1.22E-06,50,40,10,0,0,0,0,1.195462734
6.43107,7.41303,2834.09,0.6854,8.95E-07,50,0,50,0,0,0,0,0.833655582
4.0395,6.70903,2504.66,0.67254,9.32E-07,50,0,50,0,0,0,0,0.898062168
7.06658,7.21881,3038.51,0.69878,1.02E-06,50,0,50,0,0,0,0,0.975804495
5.21202,6.73716,3315.94,0.69614,1.01E-06,50,0,50,0,0,0,0,0.951527743
4.03273,5.66508,2713.65,0.67176,9.62E-07,50,0,50,0,0,0,0,0.898756147
5.33672,6.81857,3213.07,0.69316,9.77E-07,50,0,50,0,0,0,0,0.93475297
4.10173,5.99296,3496.37,0.67238,1.05E-06,50,0,50,0,0,0,0,0.970618003
6.68182,7.26836,3517.04,0.7293,1.00E-06,50,0,50,0,0,0,0,0.947864798
4.86833,12.10213,2940.22,0.7039,9.62E-07,50,0,50,0,0,0,0,0.903243655
4.60801,5.6453,719.726,0.54858,5.30E-07,50,0,50,0,0,0,0,0.484258024
6.33279,11.87334,2307.8,0.71696,9.74E-07,50,0,50,0,0,0,0,0.9325636
6.2122,6.35077,517.04,0.5262,3.88E-07,50,0,50,0,0,0,0,0.361228565
5.37796,13.47769,1512.72,0.6237,6.31E-07,50,0,50,0,0,0,0,0.580892093
5.32541,6.23508,3514.75,0.70868,9.77E-07,50,0,50,0,0,0,0,0.93818394
5.21461,5.65837,3405.97,0.68956,1.01E-06,50,0,50,0,0,0,0,0.9346184
5.35363,5.88377,3238.78,0.68862,9.68E-07,50,0,50,0,0,0,0,0.900415469
3.8191,6.01,2337.69,0.65412,9.44E-07,60,20,20,0,0,0,0,0.900326909
7.14411,7.24245,3348.2,0.68438,1.11E-06,60,20,20,0,0,0,0,1.050917054
4.92064,6.06973,2307.33,0.6502,8.76E-07,60,20,20,0,0,0,0,0.823923956
4.81933,5.55884,1373.08,0.61552,7.24E-07,60,20,20,0,0,0,0,0.682044094
4.01782,5.35421,2682.29,0.6526,9.93E-07,60,20,20,0,0,0,0,0.907004802
11.65083,11.83777,3558.26,0.73776,1.10E-06,57.14285714,14.28571429,28.57142857,0,0,0,0,1.049178107
4.30373,5.97651,3749.34,0.66238,1.21E-06,60,20,20,0,0,0,0,1.116429957
5.23489,11.9624,3221.63,0.69756,1.04E-06,57.14285714,14.28571429,28.57142857,0,0,0,0,0.980968689
8.46141,14.07312,1966.95,0.67372,7.82E-07,60,20,20,0,0,0,0,0.726634519
6.40642,12.34898,2358.69,0.70486,1.07E-06,61.53846154,23.07692308,15.38461538,0,0,0,0,1.037564542
13.17158,22.02333,3861.81,0.803,1.30E-06,60,20,20,0,0,0,0,1.223504964
6.23422,6.57209,3745.22,0.70744,1.06E-06,60,20,20,0,0,0,0,1.001346126
42.6221,57.70047,9386.75,0.97896,1.02E-05,60.71428571,30.35714286,8.928571429,0,0,0,0,9.772682129
58.01394,58.83753,9558.73,0.9786,1.02E-05,61.53846154,30.76923077,7.692307692,0,0,0,0,9.797664127
43.12878,59.57228,9405.92,0.97988,1.06E-05,61.40350877,31.57894737,7.01754386,0,0,0,0,10.14481978
22.65669,24.47186,2932.68,0.82166,1.01E-06,50,20,10,20,0,0,0,0.965489696
14.1118,16.18794,2993.75,0.78568,8.50E-07,50,20,10,20,0,0,0,0.832558481
12.57444,14.92598,2538.91,0.75128,9.32E-07,61.53846154,30.76923077,7.692307692,0,0,0,0,0.903625663
23.29549,24.78261,2404.41,0.79918,9.56E-07,54.16666667,25,8.333333333,12.5,0,0,0,0.915201799
14.22926,15.88464,2444.7,0.7612,8.16E-07,54.16666667,25,8.333333333,12.5,0,0,0,0.794894978
10.67071,11.51386,2446.18,0.73058,7.29E-07,54.16666667,25,8.333333333,12.5,0,0,0,0.710257081
3.8191,6.01,2337.69,0.65412,9.43E-07,60,20,20,0,0,0,0,0.900962899
7.14411,7.24245,3348.2,0.68438,1.11E-06,60,20,20,0,0,0,0,1.06135817
4.92064,6.06973,2307.33,0.6502,8.76E-07,60,20,20,0,0,0,0,0.832563385
4.81933,5.55884,1373.08,0.61552,7.24E-07,60,20,20,0,0,0,0,0.681531675
4.01782,5.35421,2682.29,0.6526,9.95E-07,60,20,20,0,0,0,0,0.912820538
11.65083,11.83777,3558.26,0.73776,1.10E-06,57.14285714,14.28571429,28.57142857,0,0,0,0,1.058166814
4.30373,5.97651,3749.34,0.66238,1.21E-06,60,20,20,0,0,0,0,1.116478421
5.23489,11.9624,3221.63,0.69756,1.04E-06,57.14285714,14.28571429,28.57142857,0,0,0,0,0.985708598
8.46141,14.07312,1966.95,0.67372,7.81E-07,60,20,20,0,0,0,0,0.729000776
6.40642,12.34898,2358.69,0.70486,1.08E-06,61.53846154,23.07692308,15.38461538,0,0,0,0,1.03270131
13.17158,22.02333,3861.81,0.803,1.30E-06,60,20,20,0,0,0,0,1.224321207
6.23422,6.57209,3745.22,0.70744,1.06E-06,60,20,20,0,0,0,0,0.99472775
4.94982,8.55116,2181.22,0.65096,8.58E-07,66.66666667,33.33333333,0,0,0,0,0,0.826870935
3.85359,6.39671,2523.14,0.64846,1.02E-06,66.66666667,33.33333333,0,0,0,0,0,0.968298295
5.13082,6.49305,2619.55,0.6485,1.02E-06,66.66666667,33.33333333,0,0,0,0,0,0.956130319
4.82989,5.45407,1382.62,0.59778,7.87E-07,66.66666667,33.33333333,0,0,0,0,0,0.738219446
4.02628,5.5177,3012.7,0.6442,1.14E-06,66.66666667,33.33333333,0,0,0,0,0,1.056727245
11.03133,11.42428,3650.72,0.72364,1.18E-06,66.66666667,33.33333333,0,0,0,0,0,1.127624736
4.23586,5.36881,3841.07,0.64996,1.30E-06,66.66666667,33.33333333,0,0,0,0,0,1.195364485
8.32935,13.52943,3573.61,0.72694,1.21E-06,66.66666667,33.33333333,0,0,0,0,0,1.15005321
4.65325,12.6355,1731.09,0.68642,1.12E-06,66.66666667,33.33333333,0,0,0,0,0,1.048206598
6.01935,12.53902,3449.98,0.69854,1.23E-06,66.66666667,33.33333333,0,0,0,0,0,1.174734589
4.6591,5.15517,3416.38,0.65106,1.07E-06,66.66666667,33.33333333,0,0,0,0,0,0.983352343
43.03687,57.08198,9449.34,0.97882,1.03E-05,62.06896552,32.75862069,5.172413793,0,0,0,0,9.876509292
58.26994,59.10838,9613.31,0.97858,1.03E-05,62.26415094,32.0754717,5.660377358,0,0,0,0,9.922023845
42.67396,56.49213,9428.6,0.97726,9.71E-06,52.17391304,43.47826087,4.347826087,0,0,0,0,9.335410645
44.22391,59.06336,9471.79,0.97948,1.07E-05,62.71186441,33.89830508,3.389830508,0,0,0,0,10.30103471
49.26618,63.36351,9421.07,0.98216,1.24E-05,60.55045872,34.40366972,5.04587156,0,0,0,0,11.98761097
36.8394,47.99072,9314.26,0.97786,1.01E-05,60,35.29411765,4.705882353,0,0,0,0,9.755620219
68.07474,68.803,9524.89,0.98254,1.23E-05,61.32596685,33.14917127,5.524861878,0,0,0,0,11.89335059
39.38275,57.55929,9265.45,0.97854,9.87E-06,60,35.29411765,4.705882353,0,0,0,0,9.711889787
62.62067,63.06366,9252.26,0.97666,1.01E-05,59.375,40.625,0,0,0,0,0,9.735014336
47.04123,63.01751,9345.48,0.98134,1.18E-05,61.03896104,36.36363636,2.597402597,0,0,0,0,11.42014023
73.26158,74.01121,9601.2,0.98372,1.35E-05,61.9047619,33.33333333,4.761904762,0,0,0,0,13.01419157
46.93342,53.13328,9415.05,0.98126,1.14E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.15748397
37.0671,64.65888,9480.8,0.97996,1.01E-05,61.53846154,34.61538462,3.846153846,0,0,0,0,9.865262584
42.77811,62.49193,9397.3,0.98136,1.16E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.45455251
45.98981,51.00477,9426.29,0.9773,9.71E-06,61.29032258,35.48387097,3.225806452,0,0,0,0,9.564912831
36.0677,64.52218,9563.01,0.9777,9.66E-06,53.93258427,42.69662921,3.370786517,0,0,0,0,9.432963007
45.75887,61.50619,8885.69,0.9801,1.07E-05,56.62650602,37.34939759,2.409638554,3.614457831,0,0,0,10.41324328
42.28042,55.11505,8811.02,0.97444,9.11E-06,58.33333333,37.5,4.166666667,0,0,0,0,8.72407568
46.05401,63.64229,9269.83,0.98086,1.17E-05,60.52631579,35.52631579,3.947368421,0,0,0,0,11.39404351
67.35117,67.66966,9021.87,0.9784,1.02E-05,59.3220339,35.59322034,5.084745763,0,0,0,0,9.991846175
44.96632,48.5158,9393.19,0.97824,9.96E-06,61.29032258,35.48387097,3.225806452,0,0,0,0,9.734094848
43.88918,62.17802,9416.4,0.9782,9.97E-06,61.29032258,35.48387097,3.225806452,0,0,0,0,9.791162833
39.75754,61.50153,9439.72,0.9793,1.09E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,10.72361595
46.55157,51.56265,9410.81,0.97742,9.73E-06,61.29032258,35.48387097,3.225806452,0,0,0,0,9.508781106
62.62067,63.06366,9252.26,0.97666,1.01E-05,59.375,40.625,0,0,0,0,0,9.6665159
49.86452,66.33684,9498.22,0.98184,1.27E-05,58.82352941,41.17647059,0,0,0,0,0,12.38506765
57.68206,58.33948,9530.73,0.97682,9.86E-06,58.82352941,41.17647059,0,0,0,0,0,9.574701415
46.82212,48.15505,9509.78,0.97738,1.00E-05,58.82352941,41.17647059,0,0,0,0,0,9.662755544
69.92455,70.45572,9544.48,0.98062,1.18E-05,58.82352941,41.17647059,0,0,0,0,0,11.37285912
47.99664,50.9967,9494.68,0.97824,9.98E-06,58.82352941,41.17647059,0,0,0,0,0,9.709548635
46.89724,49.69465,9485.75,0.97882,1.01E-05,58.82352941,41.17647059,0,0,0,0,0,9.764418633
47.59948,64.03899,9482.91,0.97676,1.00E-05,58.82352941,41.17647059,0,0,0,0,0,9.813962733
38.64576,42.48521,9475.88,0.9765,9.55E-06,58.82352941,41.17647059,0,0,0,0,0,9.286551325
42.12192,62.50384,9483.14,0.97948,1.11E-05,58.82352941,41.17647059,0,0,0,0,0,10.95734892
62.05576,62.58557,9155.58,0.97696,9.95E-06,58.73015873,39.68253968,1.587301587,0,0,0,0,9.549010758
43.12878,59.57228,9405.92,0.97988,1.06E-05,61.40350877,31.57894737,7.01754386,0,0,0,0,10.18665955
44.22391,59.06336,9471.79,0.97948,1.07E-05,62.71186441,33.89830508,3.389830508,0,0,0,0,10.33416033
46.05401,63.64229,9269.83,0.98086,1.17E-05,60.52631579,35.52631579,3.947368421,0,0,0,0,11.37372381
67.35117,67.66966,9021.87,0.9784,1.02E-05,59.3220339,35.59322034,5.084745763,0,0,0,0,9.984651312
44.96632,48.5158,9393.19,0.97824,9.96E-06,61.29032258,35.48387097,3.225806452,0,0,0,0,9.69474726
43.88918,62.17802,9416.4,0.9782,9.97E-06,61.29032258,35.48387097,3.225806452,0,0,0,0,9.788510325
39.75754,61.50153,9439.72,0.9793,1.09E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,10.70401618
46.55157,51.56265,9410.81,0.97742,9.72E-06,61.29032258,35.48387097,3.225806452,0,0,0,0,9.534469993
56.30306,76.45922,9959.97,0.98736,1.73E-05,63.41463415,32.92682927,3.658536585,0,0,0,0,16.92515459
81.55008,82.22632,9838.73,0.98592,1.58E-05,63.07692308,32.30769231,4.615384615,0,0,0,0,15.388575
55.08769,58.06738,9953.16,0.98498,1.35E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,13.27330304
53.89668,73.77326,9932.98,0.98326,1.35E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,13.30019365
48.12619,72.14413,9939.55,0.98532,1.51E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,14.90088194
43.21129,45.16201,9939.61,0.98284,1.23E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,11.94842228
54.35542,59.43639,9925.32,0.98324,1.31E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,12.83354754
46.18806,62.29309,9091.9,0.98114,1.14E-05,58.90410959,32.87671233,8.219178082,0,0,0,0,11.05858854
55.73013,56.34229,9544.91,0.97948,1.08E-05,61.70212766,34.04255319,4.255319149,0,0,0,0,10.50637515
69.57378,69.80984,8758.89,0.97838,9.98E-06,57.14285714,32.14285714,10.71428571,0,0,0,0,9.69970744
44.14981,48.3528,9240.1,0.9784,9.79E-06,60,33.33333333,6.666666667,0,0,0,0,9.543320355
43.85334,64.07181,9231.6,0.97854,9.83E-06,60,33.33333333,6.666666667,0,0,0,0,9.651892305
37.408,51.10722,9226.68,0.9781,9.45E-06,60,33.33333333,6.666666667,0,0,0,0,9.318533415
37.06199,67.51699,9396.75,0.98002,1.02E-05,61.03896104,33.76623377,5.194805195,0,0,0,0,9.946939714
39.4176,63.098,9254.32,0.97984,1.07E-05,60,33.33333333,6.666666667,0,0,0,0,10.51114441
47.78494,51.25598,9239.9,0.97788,9.58E-06,60,33.33333333,6.666666667,0,0,0,0,9.381696823
54.84977,57.14656,9079.83,0.97792,9.76E-06,56.60377358,37.73584906,1.886792453,3.773584906,0,0,0,9.48757284
56.3194,74.2071,9522.85,0.9857,1.57E-05,54.73684211,40,3.157894737,2.105263158,0,0,0,15.31718143
45.75776,59.92254,8715.88,0.97962,1.05E-05,53.75,36.25,7.5,2.5,0,0,0,10.20078471
42.6221,57.70047,9386.75,0.97896,1.02E-05,60.71428571,30.35714286,8.928571429,0,0,0,0,9.83347519
58.01394,58.83753,9558.73,0.9786,1.02E-05,61.53846154,30.76923077,7.692307692,0,0,0,0,9.867817865
43.03687,57.08198,9449.34,0.97882,1.03E-05,62.06896552,32.75862069,5.172413793,0,0,0,0,9.908656848
58.26994,59.10838,9613.31,0.97858,1.03E-05,62.26415094,32.0754717,5.660377358,0,0,0,0,9.878958505
49.26618,63.36351,9421.07,0.98216,1.24E-05,60.55045872,34.40366972,5.04587156,0,0,0,0,12.02843547
36.8394,47.99072,9314.26,0.97786,1.01E-05,60,35.29411765,4.705882353,0,0,0,0,9.769035833
68.07474,68.803,9524.89,0.98254,1.23E-05,61.32596685,33.14917127,5.524861878,0,0,0,0,11.85946274
39.38275,57.55929,9265.45,0.97854,9.87E-06,60,35.29411765,4.705882353,0,0,0,0,9.699243335
47.04123,63.01751,9345.48,0.98134,1.18E-05,61.03896104,36.36363636,2.597402597,0,0,0,0,11.38236276
73.26158,74.01121,9601.2,0.98372,1.35E-05,61.9047619,33.33333333,4.761904762,0,0,0,0,13.0184397
46.93342,53.13328,9415.05,0.98126,1.14E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.15599528
37.0671,64.65888,9480.8,0.97996,1.01E-05,61.53846154,34.61538462,3.846153846,0,0,0,0,9.873657218
42.77811,62.49193,9397.3,0.98136,1.16E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,11.41321862
45.98981,51.00477,9426.29,0.9773,9.71E-06,61.29032258,35.48387097,3.225806452,0,0,0,0,9.497162163
56.30306,76.45922,9959.97,0.98736,1.73E-05,63.41463415,32.92682927,3.658536585,0,0,0,0,16.87450306
81.55008,82.22632,9838.73,0.98592,1.58E-05,63.07692308,32.30769231,4.615384615,0,0,0,0,15.33153734
55.08769,58.06738,9953.16,0.98498,1.35E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,13.17819613
53.89668,73.77326,9932.98,0.98326,1.35E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,13.31585324
48.12619,72.14413,9939.55,0.98532,1.51E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,14.92266412
43.21129,45.16201,9939.61,0.98284,1.23E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,11.97687923
