PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KN2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,N2-10 bar (mol/kg)
6.90821,7.50828,2898.64,0.68318,4.94E-06,50,45.45454545,4.545454545,0,0,0,0,3.678506112
13.77472,13.96664,1510.08,0.61048,1.37E-06,47.05882353,47.05882353,5.882352941,0,0,0,0,1.209842239
21.43706,21.62341,1706.24,0.68186,1.35E-06,48,48,4,0,0,0,0,1.242719826
6.90329,7.61107,3829.04,0.66886,7.35E-06,48,48,4,0,0,0,0,4.45396168
13.84041,14.01935,1322.31,0.56484,1.34E-06,45,50,5,0,0,0,0,1.158122924
20.93484,21.11561,2301.93,0.73706,1.65E-06,52.63157895,42.10526316,5.263157895,0,0,0,0,1.502824541
7.02218,7.84748,5130.71,0.7263,6.11E-06,52.63157895,42.10526316,5.263157895,0,0,0,0,4.445483884
13.87892,14.30516,2072.33,0.66978,1.66E-06,50,42.85714286,7.142857143,0,0,0,0,1.46083624
4.74494,5.72297,1799.94,0.63174,4.24E-06,50,42.85714286,7.142857143,0,0,0,0,3.153357148
21.48188,21.67546,2014.18,0.71356,1.23E-06,50,45.45454545,4.545454545,0,0,0,0,1.14423369
6.98333,7.55824,4565.5,0.6992,6.55E-06,50,45.45454545,4.545454545,0,0,0,0,4.389199738
13.88587,14.13285,1479.83,0.61928,1.11E-06,47.05882353,47.05882353,5.882352941,0,0,0,0,0.994213414
16.50007,16.78598,2224.97,0.72584,1.99E-06,55.26315789,35.52631579,9.210526316,0,0,0,0,1.803491027
6.64826,7.788,3951.07,0.70868,4.04E-06,55.26315789,35.52631579,9.210526316,0,0,0,0,3.31542562
18.13687,18.27795,2074.92,0.71346,1.73E-06,55.17241379,37.93103448,6.896551724,0,0,0,0,1.56089523
7.38542,8.5331,3027.1,0.69124,2.81E-06,57.14285714,35.71428571,7.142857143,0,0,0,0,2.475411384
17.21234,18.16047,4802.8,0.832,2.96E-06,55.55555556,33.33333333,11.11111111,0,0,0,0,2.72896734
6.97359,7.86427,2438.14,0.6672,2.37E-06,55.55555556,33.33333333,11.11111111,0,0,0,0,2.082250329
13.60227,13.95952,1402.27,0.60434,1.46E-06,66.66666667,13.33333333,6.666666667,13.33333333,0,0,0,1.19006981
13.56414,13.94321,1182.49,0.57552,1.15E-06,58.82352941,17.64705882,0,23.52941176,0,0,0,0.959268226
17.42776,17.73772,1364.3,0.66166,1.68E-06,64.28571429,21.42857143,0,14.28571429,0,0,0,1.46952688
24.69036,24.85959,2014.48,0.7638,1.76E-06,51.78571429,28.57142857,12.5,5.357142857,0,0,1.785714286,1.593729023
21.27445,21.4904,1980.44,0.74544,1.65E-06,50.98039216,29.41176471,13.7254902,5.882352941,0,0,0,1.504991203
17.71221,18.00237,1438.7,0.65498,1.22E-06,50,27.77777778,11.11111111,11.11111111,0,0,0,1.07637455
20.66425,26.15206,7982.52,0.9325,5.05E-06,58.95953757,36.41618497,4.624277457,0,0,0,0,4.87597194
16.73027,22.16406,5494.5,0.86088,4.05E-06,59.04255319,36.70212766,4.255319149,0,0,0,0,3.683343075
21.21701,21.56495,2460.55,0.7762,1.52E-06,42,34,12,12,0,0,0,1.406737905
20.73549,21.70882,5236.02,0.85906,6.64E-06,50,31.25,12.5,6.25,0,0,0,5.316856103
20.204,21.21409,8004.26,0.86558,3.38E-06,47.82608696,30.43478261,13.04347826,8.695652174,0,0,0,3.180289409
27.1647,27.37684,2004.34,0.76956,1.46E-06,47.82608696,34.7826087,8.695652174,8.695652174,0,0,0,1.372456293
23.66901,23.90959,1195.05,0.65148,8.15E-07,54.28571429,34.28571429,5.714285714,5.714285714,0,0,0,0.762458346
21.69109,21.88357,1860.59,0.72658,1.68E-06,50,33.33333333,5.555555556,11.11111111,0,0,0,1.502785907
26.22353,26.44099,2196.66,0.76268,1.62E-06,50,37.5,8.333333333,4.166666667,0,0,0,1.509148961
11.2319,12.35077,3036.44,0.72788,2.36E-06,51.02040816,38.7755102,6.12244898,4.081632653,0,0,0,2.03274623
15.26024,15.44807,1723.66,0.64294,1.16E-06,61.53846154,30.76923077,7.692307692,0,0,0,0,1.059311405
15.62893,15.71415,2153.34,0.69954,1.16E-06,50,43.75,6.25,0,0,0,0,1.098552342
11.16047,12.15986,1885.2,0.61934,1.46E-06,40.4040404,45.45454545,4.04040404,8.080808081,0,0,2.02020202,1.16000558
25.82136,26.07795,2171.11,0.77316,1.94E-06,52,40,4,4,0,0,0,1.759257341
13.89127,14.1937,3880.95,0.76658,2.21E-06,52,40,4,4,0,0,0,2.038857598
29.51295,29.69909,2257.38,0.8047,1.82E-06,47.36842105,31.57894737,15.78947368,5.263157895,0,0,0,1.707692374
12.63345,12.99694,4079.11,0.79168,2.33E-06,47.36842105,31.57894737,15.78947368,5.263157895,0,0,0,2.16485234
4.59057,4.92801,343.753,0.47494,5.41E-06,55.96330275,38.53211009,3.669724771,1.834862385,0,0,0,1.980868375
5.77188,8.14957,2336.09,0.61528,2.97E-06,58.67768595,38.01652893,3.305785124,0,0,0,0,2.08646582
34.05192,34.2807,2268.51,0.8247,1.73E-06,53.57142857,28.57142857,7.142857143,0,0,10.71428571,0,1.642770921
35.58693,35.77068,2398.6,0.81924,1.94E-06,53.57142857,39.28571429,7.142857143,0,0,0,0,1.823262819
38.21317,38.37151,2402.15,0.82918,2.03E-06,56,36,8,0,0,0,0,1.933285186
16.87389,17.30893,2867.65,0.72762,2.15E-06,41.66666667,41.66666667,2.777777778,11.11111111,0,0,2.777777778,1.824644439
13.25722,13.64902,1493.98,0.61372,1.47E-06,62.16216216,35.13513514,2.702702703,0,0,0,0,1.286418088
15.90792,16.278,1630.8,0.66064,1.92E-06,61.2244898,26.53061224,4.081632653,8.163265306,0,0,0,1.524651332
5.6043,6.59974,993.633,0.57342,3.62E-06,61.2244898,26.53061224,4.081632653,8.163265306,0,0,0,2.084082036
10.31026,11.05746,1666.88,0.60676,4.50E-06,59.25925926,37.03703704,3.703703704,0,0,0,0,2.288415273
29.20821,29.4063,2009,0.77858,1.56E-06,54.16666667,33.33333333,8.333333333,4.166666667,0,0,0,1.473285433
22.92308,23.2834,3527.12,0.83364,1.95E-06,53.33333333,33.33333333,13.33333333,0,0,0,0,1.82937306
27.51112,27.78086,3011.75,0.80712,3.88E-06,58,38,4,0,0,0,0,3.17171889
18.99926,19.12503,2230.09,0.73416,2.06E-06,56.8627451,35.29411765,5.882352941,1.960784314,0,0,0,1.810267105
21.9532,22.25008,2196.68,0.7506,1.89E-06,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0,1.677287831
22.81988,23.0568,2111.67,0.7507,1.47E-06,53.33333333,33.33333333,13.33333333,0,0,0,0,1.357134803
26.59669,26.74144,2726.3,0.798,1.76E-06,50,31.25,12.5,6.25,0,0,0,1.678907543
23.49647,23.59867,2440.72,0.77474,2.00E-06,57.62711864,35.59322034,6.779661017,0,0,0,0,1.795777846
25.87958,26.06961,2363.07,0.78376,2.16E-06,59.70149254,37.31343284,2.985074627,0,0,0,0,1.98476664
14.88605,15.60342,1331.18,0.6246,9.52E-07,48.75,48.75,1.25,0,1.25,0,0,0.864367813
11.0147,12.84851,3487.83,0.74898,1.81E-06,48.75,48.75,1.25,0,1.25,0,0,1.720101497
24.76915,25.20125,3025.14,0.81422,1.95E-06,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,1.834251274
10.13563,10.99901,5105.78,0.77472,3.52E-06,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,2.905947036
6.01379,8.01301,4202.91,0.72292,3.73E-06,50.94339623,41.50943396,3.773584906,3.773584906,0,0,0,3.162658432
24.14415,24.61148,2797.63,0.7954,1.76E-06,49.14772727,44.03409091,3.409090909,3.409090909,0,0,0,1.661429634
9.82226,10.78735,4975.49,0.76576,3.18E-06,49.15254237,44.06779661,3.389830508,3.389830508,0,0,0,2.714842496
5.82889,7.76781,3577.89,0.6958,3.45E-06,49.15254237,44.06779661,3.389830508,3.389830508,0,0,0,2.818364305
36.15482,44.07726,9084.47,0.97634,1.08E-05,59.63302752,36.69724771,3.669724771,0,0,0,0,10.43074005
18.6938,22.42691,9197.94,0.95246,6.24E-06,59.63302752,36.69724771,3.669724771,0,0,0,0,5.993895781
17.08751,17.80373,9269.37,0.92726,4.78E-06,58.03571429,38.39285714,3.571428571,0,0,0,0,4.592069853
12.56041,16.00652,8741.55,0.90278,3.84E-06,57.52212389,38.9380531,3.539823009,0,0,0,0,3.695205913
17.17374,17.26282,8565.26,0.87916,4.03E-06,59.63302752,36.69724771,3.669724771,0,0,0,0,3.765696466
15.94009,16.42543,6940.08,0.85048,3.89E-06,57.52212389,38.9380531,3.539823009,0,0,0,0,3.622326113
14.59231,14.68928,3844.32,0.79268,4.16E-06,59.63302752,36.69724771,3.669724771,0,0,0,0,3.599180357
27.5514,27.78947,1805.51,0.74924,1.36E-06,57.69230769,30.76923077,3.846153846,7.692307692,0,0,0,1.293368625
9.55601,10.04507,786.812,0.5308,4.08E-07,56.25,25,6.25,12.5,0,0,0,0.389981346
24.58887,24.97628,2409.53,0.74376,1.72E-06,54.28571429,34.28571429,11.42857143,0,0,0,0,1.558149158
17.38347,17.75707,2160.5,0.71772,2.05E-06,57.77777778,33.33333333,8.888888889,0,0,0,0,1.759527349
25.61195,25.94027,2604.47,0.76608,2.77E-06,56.75675676,37.83783784,5.405405405,0,0,0,0,2.410758859
17.78526,18.10139,2112.43,0.71482,2.21E-06,59.57446809,36.17021277,4.255319149,0,0,0,0,1.87028195
16.67589,17.02592,1985.5,0.6865,1.63E-06,56.96202532,37.97468354,5.063291139,0,0,0,0,1.474707682
16.56674,16.91686,1972.36,0.68916,1.54E-06,55.26315789,35.52631579,9.210526316,0,0,0,0,1.395734266
16.5094,16.76366,2035.96,0.69252,1.94E-06,59.57446809,36.17021277,4.255319149,0,0,0,0,1.688362563
14.70558,14.85762,2411.6,0.72692,2.10E-06,53.48837209,32.55813953,11.62790698,0,0,0,2.325581395,1.875473728
21.75363,22.52524,4378.71,0.8533,2.68E-06,50,31.25,12.5,6.25,0,0,0,2.510551958
8.80355,9.28209,2530.01,0.70642,1.74E-06,50,31.25,12.5,6.25,0,0,0,1.593573764
17.95481,18.24695,1813.37,0.68914,1.55E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,1.355008226
5.37085,6.62897,4036.87,0.69084,5.83E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,4.034961893
20.17208,20.40907,2194.17,0.74852,1.95E-06,58.18181818,34.54545455,7.272727273,0,0,0,0,1.730653151
20.87205,21.15822,2025.26,0.7347,1.87E-06,57.62711864,35.59322034,3.389830508,3.389830508,0,0,0,1.632651405
21.51193,21.62716,2423.22,0.7675,2.17E-06,59.64912281,36.84210526,3.50877193,0,0,0,0,1.960083549
21.48577,21.59162,2441.66,0.7709,2.10E-06,58.18181818,34.54545455,7.272727273,0,0,0,0,1.900763236
18.05073,18.27142,2368.2,0.7385,1.98E-06,59.57446809,36.17021277,4.255319149,0,0,0,0,1.793349624
6.2436,7.98896,2978.96,0.70474,2.99E-06,53.08641975,41.97530864,4.938271605,0,0,0,0,2.456656178
15.11102,17.42109,7192.99,0.86228,3.84E-06,55.96330275,29.35779817,7.339449541,3.669724771,0,0,3.669724771,3.511962442
22.97002,23.21506,2073.65,0.74118,1.65E-06,59.61538462,34.61538462,5.769230769,0,0,0,0,1.518372569
23.76101,23.99157,2312.23,0.7578,1.90E-06,56.25,37.5,6.25,0,0,0,0,1.733048893
15.86945,16.20054,2159.16,0.7066,1.59E-06,64.17910448,31.34328358,4.47761194,0,0,0,0,1.434190806
16.03965,16.37005,2431.45,0.71454,1.77E-06,61.9047619,33.33333333,4.761904762,0,0,0,0,1.588677875
18.97905,19.27551,1907.19,0.71582,1.78E-06,60.43956044,36.26373626,3.296703297,0,0,0,0,1.59380291
27.74552,27.96177,2356.98,0.78596,1.72E-06,61.81818182,32.72727273,5.454545455,0,0,0,0,1.632019369
30.87806,31.08363,2229.62,0.7981,1.93E-06,59.70149254,35.82089552,4.47761194,0,0,0,0,1.807484865
31.3874,31.56586,2418.54,0.79722,2.02E-06,57.14285714,38.0952381,4.761904762,0,0,0,0,1.882938403
11.07322,11.49084,1478.82,0.6032,1.41E-06,60.6557377,34.42622951,4.918032787,0,0,0,0,1.220320506
11.76046,12.18294,1670.97,0.63014,1.71E-06,57.89473684,36.84210526,5.263157895,0,0,0,0,1.487800506
10.72745,11.15675,1467.02,0.60206,1.33E-06,58.62068966,31.03448276,10.34482759,0,0,0,0,1.156572762
11.50037,11.93118,1664.53,0.63084,1.61E-06,55.55555556,33.33333333,11.11111111,0,0,0,0,1.40792402
8.87252,9.37359,1318.24,0.55928,1.59E-06,58.49056604,33.96226415,7.547169811,0,0,0,0,1.319346675
9.84099,10.32889,1547.81,0.59562,1.91E-06,55.10204082,36.73469388,8.163265306,0,0,0,0,1.616809604
16.13482,20.86465,8248.84,0.92328,4.43E-06,55.26315789,35.52631579,9.210526316,0,0,0,0,4.248478306
17.49149,22.2725,8590.91,0.93338,4.96E-06,56.96202532,37.97468354,5.063291139,0,0,0,0,4.739463525
16.23719,21.45783,8317.29,0.92754,4.60E-06,55.26315789,35.52631579,9.210526316,0,0,0,0,4.399142364
12.42904,12.69956,2411.46,0.7475,1.67E-06,42.85714286,28.57142857,7.142857143,17.85714286,0,0,3.571428571,1.520491206
13.06993,13.36641,2045.25,0.71342,2.14E-06,37.5,25,6.25,25,0,0,6.25,1.803392938
21.00947,21.47235,3826.51,0.8308,2.17E-06,54.54545455,35.35353535,6.060606061,3.03030303,0,0,1.01010101,2.033136231
26.29042,26.47083,1888.96,0.76876,1.76E-06,53.33333333,31.11111111,8.888888889,4.444444444,0,0,2.222222222,1.608781101
11.9113,12.30604,2964.73,0.73844,1.86E-06,53.33333333,31.11111111,8.888888889,4.444444444,0,0,2.222222222,1.701749964
10.72475,11.19018,1473.67,0.61118,1.84E-06,52.63157895,31.57894737,10.52631579,5.263157895,0,0,0,1.712598631
4.41385,6.21463,3152.97,0.68742,4.00E-06,57.89473684,31.57894737,5.263157895,5.263157895,0,0,0,3.023308741
16.74182,19.03161,6765.02,0.9104,4.51E-06,55.55555556,33.33333333,11.11111111,0,0,0,0,4.323362525
16.76077,18.95735,6628.63,0.91112,4.42E-06,53.84615385,30.76923077,15.38461538,0,0,0,0,4.282818194
16.76202,18.89922,6503.24,0.91096,4.27E-06,52,28,20,0,0,0,0,4.053127618
16.76037,18.9417,6408.47,0.91276,4.21E-06,50,25,25,0,0,0,0,4.060544121
4.26075,9.71805,1161.83,0.5541,6.25E-06,51.19363395,44.56233422,2.122015915,1.061007958,0,0,1.061007958,2.610233285
36.21564,36.33674,1606.84,0.7206,2.62E-06,60.6557377,36.06557377,3.278688525,0,0,0,0,2.026828844
33.59015,33.71465,2534.68,0.81638,1.66E-06,54.16666667,33.33333333,8.333333333,4.166666667,0,0,0,1.608066404
9.02304,9.45075,1053.74,0.53722,2.28E-06,42.85714286,28.57142857,14.28571429,14.28571429,0,0,0,1.729100268
16.01692,16.40742,1782.57,0.66696,1.63E-06,55.55555556,35.18518519,7.407407407,1.851851852,0,0,0,1.37060399
52.68303,52.79583,2438.53,0.86184,2.28E-06,55.55555556,38.88888889,5.555555556,0,0,0,0,2.148925256
5.01312,5.30681,994.511,0.55894,3.99E-06,55.55555556,34.56790123,9.87654321,0,0,0,0,2.294535736
26.05664,26.27273,2220,0.75656,1.55E-06,56,40,4,0,0,0,0,1.452455391
23.40692,23.63183,2150.17,0.75506,1.73E-06,53.33333333,33.33333333,13.33333333,0,0,0,0,1.593235559
13.50013,13.82821,1512.79,0.60582,1.72E-06,46.66666667,40,6.666666667,6.666666667,0,0,0,1.438543452
14.41173,14.70291,1869.68,0.68504,1.28E-06,40.625,37.5,18.75,0,0,3.125,0,1.158436332
28.33863,28.48346,2032.56,0.7632,2.22E-06,48.48484848,39.39393939,6.060606061,6.060606061,0,0,0,1.902756006
20.73527,20.94974,1764.87,0.7012,1.39E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0,1.262216801
36.52126,36.70222,2365.98,0.81628,2.19E-06,60.71428571,35.71428571,3.571428571,0,0,0,0,2.005084688
35.6703,35.83713,2204.72,0.80266,2.05E-06,60.71428571,35.71428571,3.571428571,0,0,0,0,1.870329343
6.96077,8.18614,7323.21,0.8026,3.53E-06,60.6557377,32.78688525,0,6.557377049,0,0,0,3.204263103
7.0698,8.19994,7402.51,0.80422,3.52E-06,60.6557377,32.78688525,0,6.557377049,0,0,0,3.231038214
6.64388,7.2002,1704.74,0.62096,3.58E-06,64.28571429,14.28571429,7.142857143,14.28571429,0,0,0,2.734369687
6.29192,7.25445,2514.61,0.65438,2.90E-06,54.34782609,39.13043478,6.52173913,0,0,0,0,2.443864563
14.95,15.27488,1882.67,0.66566,1.90E-06,54.54545455,36.36363636,9.090909091,0,0,0,0,1.644863536
14.48774,14.63819,1838.99,0.67868,2.10E-06,54.83870968,35.48387097,6.451612903,3.225806452,0,0,0,1.713124884
14.56626,16.44316,3423.09,0.75926,3.18E-06,50,20.83333333,8.333333333,20.83333333,0,0,0,2.550909544
4.34066,4.97307,1545.76,0.61796,7.23E-06,60,30,0,10,0,0,0,4.178282804
4.37287,5.8785,1803.8,0.6068,1.05E-05,66.66666667,28.57142857,0,4.761904762,0,0,0,4.982642538
15.65613,16.02265,3801.37,0.7855,8.10E-06,66.66666667,28.57142857,0,4.761904762,0,0,0,3.949439405
14.72226,33.054,4371.93,0.8543,4.91E-06,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0,3.534295085
14.74778,33.14834,4205.47,0.85434,4.60E-06,53.57142857,32.14285714,7.142857143,7.142857143,0,0,0,3.283173006
15.01083,16.41252,2368.43,0.73072,5.76E-06,53.57142857,25,7.142857143,14.28571429,0,0,0,3.226852317
8.07557,10.03963,2655.19,0.72012,5.51E-06,54.54545455,13.63636364,27.27272727,4.545454545,0,0,0,4.372696781
5.16779,6.95787,3991.91,0.69856,7.31E-06,63.15789474,31.57894737,0,5.263157895,0,0,0,5.110702359
7.468,11.72869,5765.27,0.78084,5.34E-06,61.2244898,36.73469388,0,2.040816327,0,0,0,4.467901428
4.37527,5.56825,2412.19,0.64132,8.63E-06,63.15789474,31.57894737,0,5.263157895,0,0,0,5.349795309
8.92807,10.52652,5183.18,0.82458,3.10E-06,45.16129032,16.12903226,16.12903226,9.677419355,0,9.677419355,3.225806452,2.896609291
14.50481,15.87763,3292.87,0.75334,3.04E-06,48,24,12,16,0,0,0,2.430054861
9.08848,10.70802,4774.18,0.80104,5.38E-06,56,24,12,8,0,0,0,3.400835742
18.97808,27.72383,5264.07,0.86024,4.20E-06,51.42857143,40,8.571428571,0,0,0,0,3.339562558
9.16918,10.17357,4438.85,0.74824,4.81E-06,48.64864865,43.24324324,8.108108108,0,0,0,0,3.03271151
8.95302,11.6272,4245.16,0.79622,3.69E-06,48,24,12,16,0,0,0,2.608015019
5.10471,6.65537,3521.41,0.67458,8.18E-06,60,35,5,0,0,0,0,5.400341314
10.68797,20.71952,4000.25,0.80914,4.14E-06,61.19402985,32.8358209,2.985074627,2.985074627,0,0,0,3.128170074
11.84138,14.91653,1651.49,0.65596,3.93E-06,61.19402985,32.8358209,2.985074627,2.985074627,0,0,0,2.460954744
9.39262,20.55238,3367.76,0.7699,4.53E-06,56.96202532,30.37974684,5.063291139,7.594936709,0,0,0,3.073444318
11.04578,20.52889,4342.91,0.81606,4.44E-06,60.6557377,29.50819672,9.836065574,0,0,0,0,3.286490537
7.61488,13.55284,3725.99,0.7497,2.99E-06,55.2238806,32.8358209,8.955223881,2.985074627,0,0,0,2.394565345
10.47767,20.43568,3404.81,0.77078,2.58E-06,50.58823529,42.35294118,4.705882353,2.352941176,0,0,0,2.026126615
5.25597,6.4779,3344.79,0.67628,8.02E-06,58.20895522,23.88059701,17.91044776,0,0,0,0,5.061316822
4.67832,5.78084,3306.39,0.65896,7.93E-06,64.55696203,35.44303797,0,0,0,0,0,5.14476176
6.45245,6.9411,2676.67,0.66396,7.27E-06,64.9122807,31.57894737,0,3.50877193,0,0,0,4.680520915
4.5463,4.98246,1918,0.63732,1.03E-05,62.26415094,30.18867925,7.547169811,0,0,0,0,4.680916219
5.73989,6.92755,3972.44,0.71852,7.91E-06,60.6557377,19.67213115,19.67213115,0,0,0,0,5.292488703
9.18682,12.09607,4870.95,0.8112,3.31E-06,48,36,8,8,0,0,0,2.918698879
5.44741,6.50264,2899.16,0.65972,7.36E-06,60,30,0,10,0,0,0,4.567266383
4.34066,4.97307,1545.76,0.61796,7.23E-06,60,30,0,10,0,0,0,4.18680634
6.45245,6.9411,2676.67,0.66396,7.29E-06,64.9122807,31.57894737,0,3.50877193,0,0,0,4.691498217
4.97985,5.60649,1935.98,0.6194,9.15E-06,60,30,0,10,0,0,0,4.534610296
15.93565,16.48948,2653.71,0.74324,3.54E-06,44.82758621,37.93103448,13.79310345,3.448275862,0,0,0,2.494539495
5.69553,7.53349,3248.91,0.6944,6.82E-06,56.25,18.75,18.75,6.25,0,0,0,4.655827392
5.82355,8.56281,3333.02,0.69216,7.52E-06,63.15789474,31.57894737,0,5.263157895,0,0,0,5.204171697
5.94578,7.67376,3388.58,0.68622,7.07E-06,63.15789474,31.57894737,0,5.263157895,0,0,0,4.787532311
14.39427,15.47696,1825.75,0.7088,2.31E-06,48.38709677,29.03225806,12.90322581,9.677419355,0,0,0,1.823390218
4.75072,5.45101,2029.45,0.61886,8.81E-06,54.54545455,36.36363636,9.090909091,0,0,0,0,4.622958033
6.64367,12.00607,2608.39,0.6978,6.02E-06,56,24,12,8,0,0,0,3.200947271
6.27469,10.71372,3261.22,0.72642,3.72E-06,48,40,12,0,0,0,0,3.002998515
6.55293,8.268,3188.34,0.69874,7.25E-06,52.94117647,23.52941176,23.52941176,0,0,0,0,4.888991718
5.41286,7.87974,3351.96,0.68398,8.37E-06,60,35,5,0,0,0,0,5.551587282
9.09608,10.18125,3218.48,0.71616,6.27E-06,50,40.625,9.375,0,0,0,0,3.755760621
13.35059,13.53036,1268.71,0.6388,1.90E-06,56,20,8,16,0,0,0,1.648103108
4.37287,5.8785,1803.8,0.6068,1.05E-05,66.66666667,28.57142857,0,4.761904762,0,0,0,4.989915685
15.65613,16.02265,3801.37,0.7855,8.08E-06,66.66666667,28.57142857,0,4.761904762,0,0,0,3.969476158
13.98195,16.76275,3580.3,0.76776,4.40E-06,56,28,0,16,0,0,0,3.118232651
13.37624,13.55636,2049.59,0.68182,8.20E-06,60.86956522,26.08695652,4.347826087,8.695652174,0,0,0,3.397234594
7.50507,7.73602,2051.11,0.6609,6.31E-06,63.15789474,26.31578947,10.52631579,0,0,0,0,3.873781147
11.04876,11.26497,1514.17,0.6415,3.26E-06,56,20,8,16,0,0,0,2.26739549
13.24224,13.41874,2193.12,0.68748,1.11E-05,57.14285714,19.04761905,14.28571429,9.523809524,0,0,0,3.658115554
10.51238,10.70271,2027.14,0.64308,1.42E-05,51.85185185,33.33333333,7.407407407,7.407407407,0,0,0,3.103484863
10.79906,10.99855,1775.17,0.63696,9.44E-06,56,20,8,16,0,0,0,3.063613403
6.05816,8.21401,3043.66,0.68106,9.07E-06,64.70588235,17.64705882,17.64705882,0,0,0,0,5.839177698
5.44012,6.78374,3721.42,0.693,9.99E-06,64.70588235,17.64705882,17.64705882,0,0,0,0,6.007090008
6.17579,10.9993,1805.16,0.66482,1.29E-05,66.66666667,20,13.33333333,0,0,0,0,6.130774166
8.27608,12.75428,2684.89,0.69516,1.18E-05,64.70588235,17.64705882,17.64705882,0,0,0,0,5.553598233
7.23222,12.17195,2783.17,0.7016,8.73E-06,64.70588235,17.64705882,17.64705882,0,0,0,0,5.256578019
5.53386,10.7126,2934.54,0.65712,2.17E-05,70.58823529,29.41176471,0,0,0,0,0,7.364478313
9.00258,12.93162,2956.26,0.69134,1.45E-05,70,30,0,0,0,0,0,6.05222492
7.09099,11.98053,3020.56,0.6964,9.83E-06,70,30,0,0,0,0,0,5.696283315
12.40494,12.91778,3129.4,0.74344,6.10E-06,61.17647059,34.11764706,4.705882353,0,0,0,0,3.444536465
15.65975,16.56918,4708.6,0.82664,5.00E-06,58.06451613,33.33333333,8.602150538,0,0,0,0,3.60862775
9.89224,12.12529,2894.25,0.72226,4.88E-06,45.71428571,31.42857143,11.42857143,11.42857143,0,0,0,3.234415474
9.37542,13.06062,4335.9,0.77912,4.95E-06,48.27586207,37.93103448,13.79310345,0,0,0,0,3.268630954
9.8576,11.61644,3517.11,0.73914,4.59E-06,51.61290323,25.80645161,9.677419355,12.90322581,0,0,0,3.39700721
10.15041,17.22949,3674.91,0.807,4.04E-06,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,2.930506543
9.60794,11.56697,2683.4,0.71092,4.88E-06,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,3.209881806
26.88844,29.25377,4934.81,0.88402,4.83E-06,55.67010309,34.02061856,8.24742268,2.06185567,0,0,0,3.500367562
4.28198,5.21402,363.835,0.55614,1.61E-07,54.54545455,39.39393939,6.060606061,0,0,0,0,0.144339984
4.44076,5.33605,2979.71,0.68548,9.02E-06,54.05405405,24.32432432,21.62162162,0,0,0,0,4.891973685
10.87067,11.68718,2403.91,0.73114,2.64E-06,51.61290323,32.25806452,9.677419355,6.451612903,0,0,0,2.303800124
10.39021,10.99187,1863.1,0.68944,3.46E-06,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,2.344173028
9.09608,10.18125,3218.48,0.71616,6.27E-06,50,40.625,9.375,0,0,0,0,3.787279768
10.28528,10.95976,2480.94,0.70798,7.03E-06,45.71428571,37.14285714,5.714285714,11.42857143,0,0,0,3.048079863
10.78069,11.63494,2390.96,0.7273,2.95E-06,53.125,34.375,6.25,6.25,0,0,0,2.444328015
10.67007,11.52414,2304.28,0.70436,3.29E-06,51.42857143,37.14285714,11.42857143,0,0,0,0,2.193287819
10.50275,11.41331,2508.41,0.73538,2.94E-06,48.27586207,27.5862069,17.24137931,6.896551724,0,0,0,2.367131771
10.78063,11.78097,2308.42,0.72592,2.62E-06,51.72413793,24.13793103,13.79310345,10.34482759,0,0,0,2.220283601
10.76073,11.59623,2143.86,0.71456,2.48E-06,50,23.33333333,13.33333333,13.33333333,0,0,0,2.042454185
9.81755,10.98491,2441.37,0.7157,4.16E-06,45.71428571,31.42857143,11.42857143,11.42857143,0,0,0,3.00785031
9.94497,11.67961,2681.79,0.71262,3.29E-06,48.48484848,21.21212121,12.12121212,18.18181818,0,0,0,2.744354727
8.18752,12.50038,3722.94,0.73246,5.66E-06,62.20472441,37.79527559,0,0,0,0,0,3.581954759
8.5269,9.42834,4480.79,0.752,3.87E-06,54.28571429,45.71428571,0,0,0,0,0,3.000522779
7.50984,8.65016,3262.29,0.70254,4.11E-06,55.2238806,23.88059701,8.955223881,0,0,8.955223881,2.985074627,3.238857681
5.78784,8.06772,3449.68,0.7021,4.32E-06,55.2238806,23.88059701,8.955223881,0,0,8.955223881,2.985074627,3.293680283
5.96288,7.91141,1929.91,0.65862,3.39E-06,55.2238806,23.88059701,8.955223881,0,0,8.955223881,2.985074627,2.49505556
40.1859,43.69954,9405.2,0.9776,1.08E-05,61.82572614,33.19502075,4.979253112,0,0,0,0,10.48921357
12.87722,13.90675,4737.71,0.82558,3.49E-06,58.08383234,37.1257485,4.790419162,0,0,0,0,2.887761204
7.47996,16.74197,2941.38,0.74862,3.17E-06,44,32,8,16,0,0,0,2.608211586
4.36151,4.91874,1266.91,0.54418,1.05E-05,52.38095238,42.85714286,0,4.761904762,0,0,0,4.28939522
