PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KCH4 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,CH4-0.1 bar (mol/kg)
15.59321,17.76543,3091.46,0.77398,2.46E-05,50,42.85714286,7.142857143,0,0,0,0,0.208314329
7.60765,13.51188,3515.57,0.74476,6.11E-05,50,42.85714286,7.142857143,0,0,0,0,0.435843013
6.4881,11.26883,3208,0.70684,8.62E-05,54.83870968,38.70967742,6.451612903,0,0,0,0,0.506873505
11.0155,11.21313,1685.29,0.63476,2.29E-05,54.83870968,38.70967742,6.451612903,0,0,0,0,0.211297943
10.22352,25.014,3414.01,0.77082,2.54E-05,48.38709677,45.16129032,6.451612903,0,0,0,0,0.2225084
7.34802,13.5883,3238.41,0.7234,9.64E-05,48.38709677,45.16129032,6.451612903,0,0,0,0,0.569816355
9.25644,14.21999,3348.31,0.74952,5.40E-05,50,38.46153846,7.692307692,3.846153846,0,0,0,0.396805333
8.12104,8.57815,3939.66,0.71366,1.03E-05,48.14814815,51.85185185,0,0,0,0,0,0.102115013
5.87514,11.96895,3719.9,0.72906,5.50E-05,46.66666667,43.33333333,10,0,0,0,0,0.415354717
10.84631,11.41892,2759.93,0.69604,1.79E-05,46.66666667,43.33333333,10,0,0,0,0,0.170504993
4.49895,10.89223,3039.24,0.69182,8.99E-05,48.57142857,45.71428571,5.714285714,0,0,0,0,0.520934074
13.69768,18.05331,3182.26,0.76388,2.67E-05,48.27586207,41.37931034,6.896551724,3.448275862,0,0,0,0.21424318
5.96193,12.54348,3679.23,0.7306,5.14E-05,48.27586207,41.37931034,6.896551724,3.448275862,0,0,0,0.402845133
5.95542,8.81578,2966.9,0.68332,2.72E-05,45.94594595,48.64864865,5.405405405,0,0,0,0,0.244712067
5.20981,11.36136,2658.56,0.6796,1.05E-04,45.94594595,48.64864865,5.405405405,0,0,0,0,0.559856795
6.68701,12.22133,2927.05,0.71066,1.26E-04,48.27586207,34.48275862,6.896551724,10.34482759,0,0,0,0.607466017
4.67233,16.62946,3600.1,0.74114,2.95E-05,50,30.76923077,15.38461538,0,0,0,3.846153846,0.259589166
9.64039,10.75487,3183.74,0.71624,2.76E-05,50,30.76923077,15.38461538,0,0,0,3.846153846,0.254123707
4.93417,13.84437,2507.41,0.6918,7.99E-05,46.875,37.5,12.5,0,0,0,3.125,0.471853222
9.40009,15.56447,3073.92,0.74536,4.47E-05,50,38.46153846,7.692307692,3.846153846,0,0,0,0.357954366
5.96633,8.49045,2820.63,0.68584,2.45E-05,44,32,8,16,0,0,0,0.218171476
6.21842,8.13181,2677.8,0.6748,1.52E-05,42.85714286,42.85714286,7.142857143,7.142857143,0,0,0,0.146219499
8.47661,14.59031,3530.98,0.75194,7.29E-05,52,40,8,0,0,0,0,0.500296076
6.2687,15.40727,4039.59,0.77018,8.94E-06,45.83333333,41.66666667,8.333333333,4.166666667,0,0,0,0.089087775
4.62269,8.54613,2080.68,0.64764,2.63E-05,45.83333333,25,12.5,0,0,12.5,4.166666667,0.259308396
7.60298,7.95858,1625.01,0.64494,1.59E-05,45.83333333,25,12.5,0,0,12.5,4.166666667,0.150933735
7.07492,7.86497,1867.2,0.65058,2.03E-05,45.83333333,25,12.5,0,0,12.5,4.166666667,0.194205643
15.54233,15.61889,1799.43,0.70082,4.92E-06,45.83333333,25,12.5,0,0,12.5,4.166666667,0.048393917
4.80646,5.20781,1102.38,0.53444,7.71E-05,46.42857143,42.85714286,10.71428571,0,0,0,0,0.676121072
3.97567,11.05654,600.345,0.54894,8.40E-05,46.15384615,46.15384615,7.692307692,0,0,0,0,0.688773451
6.0573,6.79042,1337.85,0.54276,1.01E-04,58.62068966,41.37931034,0,0,0,0,0,0.856468657
4.81288,5.17042,1245.24,0.5284,1.19E-04,51.61290323,48.38709677,0,0,0,0,0,0.995350484
4.23814,11.28256,710.102,0.55156,1.04E-04,50,50,0,0,0,0,0,0.817366812
5.2586,8.11495,3189.27,0.65836,3.27E-05,58.62068966,41.37931034,0,0,0,0,0,0.321198774
23.33372,47.2052,4076.41,0.90438,1.78E-05,46.42857143,42.85714286,10.71428571,0,0,0,0,0.143749082
25.5135,45.52384,4126.61,0.90748,2.68E-05,46.42857143,42.85714286,10.71428571,0,0,0,0,0.205415284
25.45331,48.10777,3815.28,0.902,3.27E-05,53.57142857,39.28571429,7.142857143,0,0,0,0,0.252958173
33.84634,34.29551,2885.43,0.81722,2.51E-05,41.46341463,48.7804878,9.756097561,0,0,0,0,0.214390743
8.20754,12.64995,3698.12,0.73276,3.24E-05,61.41732283,37.79527559,0,0,0.787401575,0,0,0.270207232
10.03723,10.99941,5038.8,0.78012,1.41E-05,53.93258427,40.4494382,4.494382022,0,1.123595506,0,0,0.137337704
10.0721,10.96081,4917.35,0.77214,1.38E-05,55.91397849,43.01075269,0,0,1.075268817,0,0,0.141903047
8.50107,9.62091,4341.86,0.7503,1.38E-05,53.33333333,45.71428571,0,0,0.952380952,0,0,0.13658086
9.91269,12.97904,4166.73,0.80196,1.68E-05,59.01639344,26.2295082,13.1147541,0,1.639344262,0,0,0.150900743
6.88759,7.97158,2959.03,0.70518,2.48E-05,59.01639344,26.2295082,13.1147541,0,1.639344262,0,0,0.235091944
7.28721,8.37773,4166.97,0.73982,2.91E-05,59.01639344,39.3442623,0,0,1.639344262,0,0,0.273850321
10.24901,11.4866,5212.84,0.81408,1.74E-05,56.60377358,30.18867925,11.32075472,0,1.886792453,0,0,0.167785513
5.60738,7.07852,3098.27,0.67826,2.54E-05,56.60377358,30.18867925,11.32075472,0,1.886792453,0,0,0.250374253
4.69448,5.85827,2219.41,0.6518,2.82E-05,57.44680851,34.04255319,6.382978723,0,2.127659574,0,0,0.276956481
25.4606,26.14526,3124.2,0.77902,1.98E-05,46.15384615,46.15384615,7.692307692,0,0,0,0,0.182785378
23.97788,24.81233,2992.37,0.81406,7.07E-06,46.15384615,46.15384615,7.692307692,0,0,0,0,0.072254754
11.07617,11.66892,3042.36,0.74974,7.55E-06,46.15384615,46.15384615,7.692307692,0,0,0,0,0.075652139
23.30211,24.72169,3031.77,0.77656,1.20E-05,46.15384615,46.15384615,7.692307692,0,0,0,0,0.112582793
24.30023,25.07398,5516.8,0.86148,6.43E-06,52.94117647,35.29411765,11.76470588,0,0,0,0,0.065156525
24.52612,25.22759,3241.11,0.84076,6.95E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,0.069614323
11.25773,12.5807,3526.75,0.7881,7.04E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,0.069945808
18.34878,20.58721,4012.11,0.82264,2.04E-05,52.38095238,28.57142857,19.04761905,0,0,0,0,0.196485489
11.63411,13.31803,3067.25,0.75962,2.31E-05,52.38095238,28.57142857,19.04761905,0,0,0,0,0.197741878
11.86753,14.90756,4367.16,0.78778,1.09E-05,52.38095238,28.57142857,19.04761905,0,0,0,0,0.103426841
25.52911,27.16435,2859.65,0.78024,2.22E-05,52.38095238,28.57142857,19.04761905,0,0,0,0,0.197069579
9.5899,12.67314,4278.47,0.76552,1.82E-05,52.38095238,28.57142857,19.04761905,0,0,0,0,0.169138157
12.45589,14.73703,2482.32,0.75646,2.55E-05,58.33333333,25,16.66666667,0,0,0,0,0.221757932
15.57197,16.16443,2643.16,0.77194,1.05E-05,50,33.33333333,16.66666667,0,0,0,0,0.101869156
15.40991,16.04641,4589.66,0.81512,6.39E-06,50,40,10,0,0,0,0,0.062550749
11.26263,12.46354,4662.18,0.7941,6.78E-06,50,40,10,0,0,0,0,0.068016752
22.09794,23.95449,3108.68,0.77834,3.56E-05,47.82608696,30.43478261,21.73913043,0,0,0,0,0.286018063
10.34297,11.17586,3360.39,0.7418,2.85E-05,47.82608696,30.43478261,21.73913043,0,0,0,0,0.2326331
14.67949,16.147,3296.06,0.77676,2.60E-05,47.82608696,30.43478261,21.73913043,0,0,0,0,0.220495124
25.50358,26.59264,2648.13,0.76302,3.88E-05,47.82608696,30.43478261,21.73913043,0,0,0,0,0.300789437
9.56301,12.66174,3743.41,0.74868,3.93E-05,47.82608696,30.43478261,21.73913043,0,0,0,0,0.288284114
14.07484,15.56554,3064.1,0.77736,1.95E-05,50,27.27272727,18.18181818,4.545454545,0,0,0,0.178543807
23.08957,24.74222,2778.26,0.7669,3.48E-05,50,27.27272727,18.18181818,4.545454545,0,0,0,0.279618744
18.16509,20.42979,2685.67,0.77452,4.13E-05,46.66666667,40,13.33333333,0,0,0,0,0.31207113
10.31044,12.64183,2446.52,0.70106,9.82E-06,46.66666667,40,13.33333333,0,0,0,0,0.098975525
22.91376,24.58636,2274.12,0.80246,1.89E-05,50,18.18181818,18.18181818,13.63636364,0,0,0,0.175541452
14.00613,15.77419,2347.88,0.7646,1.49E-05,50,18.18181818,18.18181818,13.63636364,0,0,0,0.139990583
11.15038,11.82294,2426.05,0.73756,1.82E-05,50,18.18181818,18.18181818,13.63636364,0,0,0,0.159073899
15.44514,16.47033,3100.73,0.79804,8.22E-06,52.63157895,21.05263158,21.05263158,5.263157895,0,0,0,0.08233913
15.31815,15.85684,4608.39,0.82114,5.69E-06,44.44444444,33.33333333,22.22222222,0,0,0,0,0.056851588
15.10511,15.75318,5481.24,0.81588,6.30E-06,50,40,10,0,0,0,0,0.06292424
12.71724,15.57332,3158.24,0.76816,9.69E-06,40,40,16,4,0,0,0,0.090660048
9.71222,11.67857,3090.68,0.74322,7.18E-06,40,40,16,4,0,0,0,0.07167452
15.41928,16.42274,3346.88,0.80624,7.26E-06,55.55555556,22.22222222,22.22222222,0,0,0,0,0.072321447
14.7076,15.86297,5279.93,0.81542,7.25E-06,50,40,10,0,0,0,0,0.073586501
6.43107,7.41303,2834.09,0.6854,3.59E-05,50,0,50,0,0,0,0,0.336681005
4.0395,6.70903,2504.66,0.67254,3.46E-05,50,0,50,0,0,0,0,0.34161782
7.06658,7.21881,3038.51,0.69878,3.10E-05,50,0,50,0,0,0,0,0.309184313
5.21202,6.73716,3315.94,0.69614,4.61E-05,50,0,50,0,0,0,0,0.456572267
4.03273,5.66508,2713.65,0.67176,4.17E-05,50,0,50,0,0,0,0,0.409703385
5.33672,6.81857,3213.07,0.69316,4.04E-05,50,0,50,0,0,0,0,0.399681839
4.10173,5.99296,3496.37,0.67238,5.54E-05,50,0,50,0,0,0,0,0.546633554
6.68182,7.26836,3517.04,0.7293,2.25E-05,50,0,50,0,0,0,0,0.223354462
4.86833,12.10213,2940.22,0.7039,2.98E-05,50,0,50,0,0,0,0,0.296077675
4.60801,5.6453,719.726,0.54858,6.69E-05,50,0,50,0,0,0,0,0.583281399
6.33279,11.87334,2307.8,0.71696,2.95E-05,50,0,50,0,0,0,0,0.287399379
6.2122,6.35077,517.04,0.5262,1.24E-04,50,0,50,0,0,0,0,0.765361629
5.37796,13.47769,1512.72,0.6237,5.18E-05,50,0,50,0,0,0,0,0.420749773
5.32541,6.23508,3514.75,0.70868,3.12E-05,50,0,50,0,0,0,0,0.314305744
5.21461,5.65837,3405.97,0.68956,3.93E-05,50,0,50,0,0,0,0,0.396264215
5.35363,5.88377,3238.78,0.68862,3.87E-05,50,0,50,0,0,0,0,0.382391309
3.8191,6.01,2337.69,0.65412,4.00E-05,60,20,20,0,0,0,0,0.391684701
7.14411,7.24245,3348.2,0.68438,4.40E-05,60,20,20,0,0,0,0,0.437064445
4.92064,6.06973,2307.33,0.6502,4.26E-05,60,20,20,0,0,0,0,0.416164357
4.81933,5.55884,1373.08,0.61552,4.97E-05,60,20,20,0,0,0,0,0.46442221
4.01782,5.35421,2682.29,0.6526,5.21E-05,60,20,20,0,0,0,0,0.512510863
11.65083,11.83777,3558.26,0.73776,2.72E-05,57.14285714,14.28571429,28.57142857,0,0,0,0,0.268880613
4.30373,5.97651,3749.34,0.66238,8.72E-05,60,20,20,0,0,0,0,0.853977026
5.23489,11.9624,3221.63,0.69756,3.47E-05,57.14285714,14.28571429,28.57142857,0,0,0,0,0.341998901
8.46141,14.07312,1966.95,0.67372,4.58E-05,60,20,20,0,0,0,0,0.394700551
6.40642,12.34898,2358.69,0.70486,3.89E-05,61.53846154,23.07692308,15.38461538,0,0,0,0,0.378852714
13.17158,22.02333,3861.81,0.803,4.00E-05,60,20,20,0,0,0,0,0.34038209
6.23422,6.57209,3745.22,0.70744,3.48E-05,60,20,20,0,0,0,0,0.34391291
42.6221,57.70047,9386.75,0.97896,1.33E-05,60.71428571,30.35714286,8.928571429,0,0,0,0,0.132500284
58.01394,58.83753,9558.73,0.9786,1.32E-05,61.53846154,30.76923077,7.692307692,0,0,0,0,0.130340278
43.12878,59.57228,9405.92,0.97988,1.37E-05,61.40350877,31.57894737,7.01754386,0,0,0,0,0.136691163
22.65669,24.47186,2932.68,0.82166,6.33E-06,50,20,10,20,0,0,0,0.062075334
14.1118,16.18794,2993.75,0.78568,5.47E-06,50,20,10,20,0,0,0,0.054019805
12.57444,14.92598,2538.91,0.75128,2.10E-05,61.53846154,30.76923077,7.692307692,0,0,0,0,0.189017744
23.29549,24.78261,2404.41,0.79918,2.33E-05,54.16666667,25,8.333333333,12.5,0,0,0,0.212483938
14.22926,15.88464,2444.7,0.7612,1.69E-05,54.16666667,25,8.333333333,12.5,0,0,0,0.150277115
10.67071,11.51386,2446.18,0.73058,1.71E-05,54.16666667,25,8.333333333,12.5,0,0,0,0.145902074
3.8191,6.01,2337.69,0.65412,4.00E-05,60,20,20,0,0,0,0,0.389756326
7.14411,7.24245,3348.2,0.68438,4.40E-05,60,20,20,0,0,0,0,0.440077744
4.92064,6.06973,2307.33,0.6502,4.26E-05,60,20,20,0,0,0,0,0.416235779
4.81933,5.55884,1373.08,0.61552,4.96E-05,60,20,20,0,0,0,0,0.469249384
4.01782,5.35421,2682.29,0.6526,5.21E-05,60,20,20,0,0,0,0,0.506877081
11.65083,11.83777,3558.26,0.73776,2.71E-05,57.14285714,14.28571429,28.57142857,0,0,0,0,0.267065976
4.30373,5.97651,3749.34,0.66238,8.74E-05,60,20,20,0,0,0,0,0.854951416
5.23489,11.9624,3221.63,0.69756,3.48E-05,57.14285714,14.28571429,28.57142857,0,0,0,0,0.343225556
8.46141,14.07312,1966.95,0.67372,4.57E-05,60,20,20,0,0,0,0,0.389540361
6.40642,12.34898,2358.69,0.70486,3.90E-05,61.53846154,23.07692308,15.38461538,0,0,0,0,0.386715007
13.17158,22.02333,3861.81,0.803,4.01E-05,60,20,20,0,0,0,0,0.340206937
6.23422,6.57209,3745.22,0.70744,3.48E-05,60,20,20,0,0,0,0,0.343827885
4.94982,8.55116,2181.22,0.65096,3.38E-05,66.66666667,33.33333333,0,0,0,0,0,0.334165881
3.85359,6.39671,2523.14,0.64846,4.21E-05,66.66666667,33.33333333,0,0,0,0,0,0.412663806
5.13082,6.49305,2619.55,0.6485,6.29E-05,66.66666667,33.33333333,0,0,0,0,0,0.611587758
4.82989,5.45407,1382.62,0.59778,7.09E-05,66.66666667,33.33333333,0,0,0,0,0,0.658884543
4.02628,5.5177,3012.7,0.6442,8.52E-05,66.66666667,33.33333333,0,0,0,0,0,0.796618333
11.03133,11.42428,3650.72,0.72364,3.57E-05,66.66666667,33.33333333,0,0,0,0,0,0.347760997
4.23586,5.36881,3841.07,0.64996,1.11E-04,66.66666667,33.33333333,0,0,0,0,0,1.068903891
8.32935,13.52943,3573.61,0.72694,3.37E-05,66.66666667,33.33333333,0,0,0,0,0,0.330533002
4.65325,12.6355,1731.09,0.68642,4.68E-05,66.66666667,33.33333333,0,0,0,0,0,0.445724447
6.01935,12.53902,3449.98,0.69854,5.76E-05,66.66666667,33.33333333,0,0,0,0,0,0.573246408
4.6591,5.15517,3416.38,0.65106,6.23E-05,66.66666667,33.33333333,0,0,0,0,0,0.618774326
43.03687,57.08198,9449.34,0.97882,1.34E-05,62.06896552,32.75862069,5.172413793,0,0,0,0,0.135428334
58.26994,59.10838,9613.31,0.97858,1.34E-05,62.26415094,32.0754717,5.660377358,0,0,0,0,0.134044073
42.67396,56.49213,9428.6,0.97726,1.27E-05,52.17391304,43.47826087,4.347826087,0,0,0,0,0.12662371
44.22391,59.06336,9471.79,0.97948,1.39E-05,62.71186441,33.89830508,3.389830508,0,0,0,0,0.136072182
49.26618,63.36351,9421.07,0.98216,1.54E-05,60.55045872,34.40366972,5.04587156,0,0,0,0,0.154483002
36.8394,47.99072,9314.26,0.97786,1.33E-05,60,35.29411765,4.705882353,0,0,0,0,0.131544572
68.07474,68.803,9524.89,0.98254,1.53E-05,61.32596685,33.14917127,5.524861878,0,0,0,0,0.154736623
39.38275,57.55929,9265.45,0.97854,1.30E-05,60,35.29411765,4.705882353,0,0,0,0,0.130055439
62.62067,63.06366,9252.26,0.97666,1.34E-05,59.375,40.625,0,0,0,0,0,0.135960849
47.04123,63.01751,9345.48,0.98134,1.50E-05,61.03896104,36.36363636,2.597402597,0,0,0,0,0.150331244
73.26158,74.01121,9601.2,0.98372,1.65E-05,61.9047619,33.33333333,4.761904762,0,0,0,0,0.166649246
46.93342,53.13328,9415.05,0.98126,1.46E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.145809791
37.0671,64.65888,9480.8,0.97996,1.32E-05,61.53846154,34.61538462,3.846153846,0,0,0,0,0.130165216
42.77811,62.49193,9397.3,0.98136,1.48E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.146883131
45.98981,51.00477,9426.29,0.9773,1.29E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.12808254
36.0677,64.52218,9563.01,0.9777,1.27E-05,53.93258427,42.69662921,3.370786517,0,0,0,0,0.127955353
45.75887,61.50619,8885.69,0.9801,1.38E-05,56.62650602,37.34939759,2.409638554,3.614457831,0,0,0,0.136320526
42.28042,55.11505,8811.02,0.97444,1.24E-05,58.33333333,37.5,4.166666667,0,0,0,0,0.120667177
46.05401,63.64229,9269.83,0.98086,1.49E-05,60.52631579,35.52631579,3.947368421,0,0,0,0,0.15119143
67.35117,67.66966,9021.87,0.9784,1.34E-05,59.3220339,35.59322034,5.084745763,0,0,0,0,0.133850296
44.96632,48.5158,9393.19,0.97824,1.31E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.130873499
43.88918,62.17802,9416.4,0.9782,1.31E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.131745331
39.75754,61.50153,9439.72,0.9793,1.41E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.142182641
46.55157,51.56265,9410.81,0.97742,1.29E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.129031137
62.62067,63.06366,9252.26,0.97666,1.34E-05,59.375,40.625,0,0,0,0,0,0.135373769
49.86452,66.33684,9498.22,0.98184,1.59E-05,58.82352941,41.17647059,0,0,0,0,0,0.158811988
57.68206,58.33948,9530.73,0.97682,1.31E-05,58.82352941,41.17647059,0,0,0,0,0,0.131513242
46.82212,48.15505,9509.78,0.97738,1.32E-05,58.82352941,41.17647059,0,0,0,0,0,0.134036252
69.92455,70.45572,9544.48,0.98062,1.49E-05,58.82352941,41.17647059,0,0,0,0,0,0.149299914
47.99664,50.9967,9494.68,0.97824,1.32E-05,58.82352941,41.17647059,0,0,0,0,0,0.132711945
46.89724,49.69465,9485.75,0.97882,1.32E-05,58.82352941,41.17647059,0,0,0,0,0,0.134145473
47.59948,64.03899,9482.91,0.97676,1.32E-05,58.82352941,41.17647059,0,0,0,0,0,0.131847732
38.64576,42.48521,9475.88,0.9765,1.28E-05,58.82352941,41.17647059,0,0,0,0,0,0.129189562
42.12192,62.50384,9483.14,0.97948,1.43E-05,58.82352941,41.17647059,0,0,0,0,0,0.142615577
62.05576,62.58557,9155.58,0.97696,1.32E-05,58.73015873,39.68253968,1.587301587,0,0,0,0,0.131943776
43.12878,59.57228,9405.92,0.97988,1.37E-05,61.40350877,31.57894737,7.01754386,0,0,0,0,0.137398884
44.22391,59.06336,9471.79,0.97948,1.39E-05,62.71186441,33.89830508,3.389830508,0,0,0,0,0.140064851
46.05401,63.64229,9269.83,0.98086,1.49E-05,60.52631579,35.52631579,3.947368421,0,0,0,0,0.147961188
67.35117,67.66966,9021.87,0.9784,1.34E-05,59.3220339,35.59322034,5.084745763,0,0,0,0,0.13416911
44.96632,48.5158,9393.19,0.97824,1.31E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.130231963
43.88918,62.17802,9416.4,0.9782,1.31E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.12912161
39.75754,61.50153,9439.72,0.9793,1.41E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.142396486
46.55157,51.56265,9410.81,0.97742,1.29E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.129135318
56.30306,76.45922,9959.97,0.98736,2.02E-05,63.41463415,32.92682927,3.658536585,0,0,0,0,0.203555016
81.55008,82.22632,9838.73,0.98592,1.88E-05,63.07692308,32.30769231,4.615384615,0,0,0,0,0.18792582
55.08769,58.06738,9953.16,0.98498,1.65E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.164378689
53.89668,73.77326,9932.98,0.98326,1.65E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.166741337
48.12619,72.14413,9939.55,0.98532,1.81E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.182280723
43.21129,45.16201,9939.61,0.98284,1.53E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.154695213
54.35542,59.43639,9925.32,0.98324,1.61E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.161761872
46.18806,62.29309,9091.9,0.98114,1.45E-05,58.90410959,32.87671233,8.219178082,0,0,0,0,0.144057557
55.73013,56.34229,9544.91,0.97948,1.39E-05,61.70212766,34.04255319,4.255319149,0,0,0,0,0.140272003
69.57378,69.80984,8758.89,0.97838,1.31E-05,57.14285714,32.14285714,10.71428571,0,0,0,0,0.128307449
44.14981,48.3528,9240.1,0.9784,1.29E-05,60,33.33333333,6.666666667,0,0,0,0,0.129955348
43.85334,64.07181,9231.6,0.97854,1.29E-05,60,33.33333333,6.666666667,0,0,0,0,0.126960853
37.408,51.10722,9226.68,0.9781,1.25E-05,60,33.33333333,6.666666667,0,0,0,0,0.124808403
37.06199,67.51699,9396.75,0.98002,1.33E-05,61.03896104,33.76623377,5.194805195,0,0,0,0,0.13376749
39.4176,63.098,9254.32,0.97984,1.38E-05,60,33.33333333,6.666666667,0,0,0,0,0.136255667
47.78494,51.25598,9239.9,0.97788,1.27E-05,60,33.33333333,6.666666667,0,0,0,0,0.12579883
54.84977,57.14656,9079.83,0.97792,1.27E-05,56.60377358,37.73584906,1.886792453,3.773584906,0,0,0,0.127632048
56.3194,74.2071,9522.85,0.9857,1.86E-05,54.73684211,40,3.157894737,2.105263158,0,0,0,0.185138961
45.75776,59.92254,8715.88,0.97962,1.36E-05,53.75,36.25,7.5,2.5,0,0,0,0.134986885
42.6221,57.70047,9386.75,0.97896,1.33E-05,60.71428571,30.35714286,8.928571429,0,0,0,0,0.132399383
58.01394,58.83753,9558.73,0.9786,1.32E-05,61.53846154,30.76923077,7.692307692,0,0,0,0,0.128332235
43.03687,57.08198,9449.34,0.97882,1.34E-05,62.06896552,32.75862069,5.172413793,0,0,0,0,0.135343913
58.26994,59.10838,9613.31,0.97858,1.34E-05,62.26415094,32.0754717,5.660377358,0,0,0,0,0.131793845
49.26618,63.36351,9421.07,0.98216,1.54E-05,60.55045872,34.40366972,5.04587156,0,0,0,0,0.155419596
36.8394,47.99072,9314.26,0.97786,1.33E-05,60,35.29411765,4.705882353,0,0,0,0,0.132617821
68.07474,68.803,9524.89,0.98254,1.53E-05,61.32596685,33.14917127,5.524861878,0,0,0,0,0.15411722
39.38275,57.55929,9265.45,0.97854,1.30E-05,60,35.29411765,4.705882353,0,0,0,0,0.129836317
47.04123,63.01751,9345.48,0.98134,1.50E-05,61.03896104,36.36363636,2.597402597,0,0,0,0,0.148572591
73.26158,74.01121,9601.2,0.98372,1.65E-05,61.9047619,33.33333333,4.761904762,0,0,0,0,0.166241676
46.93342,53.13328,9415.05,0.98126,1.46E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.145135355
37.0671,64.65888,9480.8,0.97996,1.32E-05,61.53846154,34.61538462,3.846153846,0,0,0,0,0.131875115
42.77811,62.49193,9397.3,0.98136,1.48E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.147314935
45.98981,51.00477,9426.29,0.9773,1.29E-05,61.29032258,35.48387097,3.225806452,0,0,0,0,0.130539023
56.30306,76.45922,9959.97,0.98736,2.03E-05,63.41463415,32.92682927,3.658536585,0,0,0,0,0.201080695
81.55008,82.22632,9838.73,0.98592,1.88E-05,63.07692308,32.30769231,4.615384615,0,0,0,0,0.187400888
55.08769,58.06738,9953.16,0.98498,1.65E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.164761821
53.89668,73.77326,9932.98,0.98326,1.65E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.164615329
48.12619,72.14413,9939.55,0.98532,1.81E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.183159673
43.21129,45.16201,9939.61,0.98284,1.53E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.153152668
54.35542,59.43639,9925.32,0.98324,1.61E-05,63.63636364,33.33333333,3.03030303,0,0,0,0,0.160805294
46.34448,62.68195,9106.7,0.98106,1.47E-05,59.45945946,33.78378378,6.756756757,0,0,0,0,0.146877802
57.57352,58.11414,9394.84,0.97978,1.37E-05,60.86956522,32.60869565,6.52173913,0,0,0,0,0.136149579
45.26725,50.11198,9228.74,0.97926,1.29E-05,60,33.33333333,6.666666667,0,0,0,0,0.128537981
37.17188,43.17721,9216.92,0.97824,1.26E-05,60,33.33333333,6.666666667,0,0,0,0,0.126473377
37.23701,66.20312,9382.94,0.97962,1.30E-05,60.52631579,32.89473684,6.578947368,0,0,0,0,0.131234784
46.85305,50.78859,9231.44,0.9772,1.27E-05,60,33.33333333,6.666666667,0,0,0,0,0.125918992
42.67396,56.49213,9428.6,0.97726,1.27E-05,52.17391304,43.47826087,4.347826087,0,0,0,0,0.124906331
36.0677,64.52218,9563.01,0.9777,1.27E-05,53.93258427,42.69662921,3.370786517,0,0,0,0,0.126299691
45.75887,61.50619,8885.69,0.9801,1.38E-05,56.62650602,37.34939759,2.409638554,3.614457831,0,0,0,0.13826814
56.3194,74.2071,9522.85,0.9857,1.87E-05,54.73684211,40,3.157894737,2.105263158,0,0,0,0.183544397
50.29619,67.79172,8965.69,0.98324,1.57E-05,54.11764706,37.64705882,5.882352941,2.352941176,0,0,0,0.157753025
62.05576,62.58557,9155.58,0.97696,1.32E-05,58.73015873,39.68253968,1.587301587,0,0,0,0,0.131892081
46.34448,62.68195,9106.7,0.98106,1.47E-05,59.45945946,33.78378378,6.756756757,0,0,0,0,0.150992999
45.26725,50.11198,9228.74,0.97926,1.29E-05,60,33.33333333,6.666666667,0,0,0,0,0.129004974
37.17188,43.17721,9216.92,0.97824,1.26E-05,60,33.33333333,6.666666667,0,0,0,0,0.127735079
37.23701,66.20312,9382.94,0.97962,1.30E-05,60.52631579,32.89473684,6.578947368,0,0,0,0,0.129581564
46.85305,50.78859,9231.44,0.9772,1.27E-05,60,33.33333333,6.666666667,0,0,0,0,0.126017307
50.29619,67.79172,8965.69,0.98324,1.57E-05,54.11764706,37.64705882,5.882352941,2.352941176,0,0,0,0.157316204
45.75776,59.92254,8715.88,0.97962,1.36E-05,53.75,36.25,7.5,2.5,0,0,0,0.132720102
42.6815,63.09991,8280,0.98086,1.41E-05,58.2278481,37.97468354,3.797468354,0,0,0,0,0.141142631
41.99077,63.11467,8181.74,0.9807,1.38E-05,56.79012346,38.27160494,4.938271605,0,0,0,0,0.137947394
